code	name	description	metadata	created_at	updated_at	concept_codes
KW_QUAY	quay	Keyword extracted from concept '2D/3D Geometric Transformations': quay	"{""source"": ""concept_extraction"", ""source_concept"": ""2D_3D_TRANSFORMATIONS_MATH"", ""extracted_at"": ""2026-08-03T11:55:45.103826""}"	2026-08-03T11:55:45.103828	2026-08-03T11:55:45.103829	"[""2D_3D_TRANSFORMATIONS_MATH""]"
KW_ROTATION	rotation	Keyword extracted from concept '2D/3D Geometric Transformations': rotation	"{""source"": ""concept_extraction"", ""source_concept"": ""2D_3D_TRANSFORMATIONS_MATH"", ""extracted_at"": ""2026-08-03T11:55:45.103831""}"	2026-08-03T11:55:45.103833	2026-08-03T11:55:45.103834	"[""2D_3D_TRANSFORMATIONS_MATH""]"
KW_TRANSFORMATIONS	transformations	Keyword extracted from concept '2D/3D Geometric Transformations': transformations	"{""source"": ""concept_extraction"", ""source_concept"": ""2D_3D_TRANSFORMATIONS_MATH"", ""extracted_at"": ""2026-08-03T11:55:45.103836""}"	2026-08-03T11:55:45.103839	2026-08-03T11:55:45.103839	"[""2D_3D_TRANSFORMATIONS_MATH""]"
KW_GEOMETRIC	geometric	Keyword extracted from concept '2D/3D Geometric Transformations': geometric	"{""source"": ""concept_extraction"", ""source_concept"": ""2D_3D_TRANSFORMATIONS_MATH"", ""extracted_at"": ""2026-08-03T11:55:45.103842""}"	2026-08-03T11:55:45.103844	2026-08-03T11:55:45.103845	"[""2D_3D_TRANSFORMATIONS_MATH""]"
KW_CENTERED	centered	Keyword extracted from concept 'User-Centered Design Process': centered	"{""source"": ""concept_extraction"", ""source_concept"": ""USER_CENTERED_DESIGN"", ""extracted_at"": ""2026-08-03T11:55:45.103847""}"	2026-08-03T11:55:45.103850	2026-08-03T11:55:45.103850	"[""USER_CENTERED_DESIGN""]"
KW_USER	user	Keyword extracted from concept 'User-Centered Design Process': user	"{""source"": ""concept_extraction"", ""source_concept"": ""USER_CENTERED_DESIGN"", ""extracted_at"": ""2026-08-03T11:55:45.103852""}"	2026-08-03T11:55:45.103854	2026-08-03T11:55:45.103855	"[""USER_CENTERED_DESIGN""]"
KW_TRUNG	trung	Keyword extracted from concept 'User-Centered Design Process': trung	"{""source"": ""concept_extraction"", ""source_concept"": ""USER_CENTERED_DESIGN"", ""extracted_at"": ""2026-08-03T11:55:45.103857""}"	2026-08-03T11:55:45.103859	2026-08-03T11:55:45.103860	"[""USER_CENTERED_DESIGN""]"
KW_THINKING	thinking	Keyword extracted from concept 'User-Centered Design Process': thinking	"{""source"": ""concept_extraction"", ""source_concept"": ""USER_CENTERED_DESIGN"", ""extracted_at"": ""2026-08-03T11:55:45.103871""}"	2026-08-03T11:55:45.103873	2026-08-03T11:55:45.103874	"[""USER_CENTERED_DESIGN""]"
KW_PERSONA	persona	Keyword extracted from concept 'Personas and Scenarios': persona	"{""source"": ""concept_extraction"", ""source_concept"": ""PERSONAS_AND_SCENARIOS"", ""extracted_at"": ""2026-08-03T11:55:45.103881""}"	2026-08-03T11:55:45.103883	2026-08-03T11:55:45.103884	"[""PERSONAS_AND_SCENARIOS""]"
KW_SCENARIOS	scenarios	Keyword extracted from concept 'Personas and Scenarios': scenarios	"{""source"": ""concept_extraction"", ""source_concept"": ""PERSONAS_AND_SCENARIOS"", ""extracted_at"": ""2026-08-03T11:55:45.103886""}"	2026-08-03T11:55:45.103888	2026-08-03T11:55:45.103889	"[""PERSONAS_AND_SCENARIOS""]"
KW_STORY	story	Keyword extracted from concept 'Personas and Scenarios': story	"{""source"": ""concept_extraction"", ""source_concept"": ""PERSONAS_AND_SCENARIOS"", ""extracted_at"": ""2026-08-03T11:55:45.103891""}"	2026-08-03T11:55:45.103893	2026-08-03T11:55:45.103894	"[""PERSONAS_AND_SCENARIOS""]"
KW_SCENARIO	scenario	Keyword extracted from concept 'Personas and Scenarios': scenario	"{""source"": ""concept_extraction"", ""source_concept"": ""PERSONAS_AND_SCENARIOS"", ""extracted_at"": ""2026-08-03T11:55:45.103900""}"	2026-08-03T11:55:45.103902	2026-08-03T11:55:45.103903	"[""PERSONAS_AND_SCENARIOS""]"
KW_PERSONAS	personas	Keyword extracted from concept 'Personas and Scenarios': personas	"{""source"": ""concept_extraction"", ""source_concept"": ""PERSONAS_AND_SCENARIOS"", ""extracted_at"": ""2026-08-03T11:55:45.103905""}"	2026-08-03T11:55:45.103907	2026-08-03T11:55:45.103908	"[""PERSONAS_AND_SCENARIOS""]"
KW_AFFORDANCES	affordances	Keyword extracted from concept 'Affordances and Signifiers': affordances	"{""source"": ""concept_extraction"", ""source_concept"": ""AFFORDANCES_SIGNIFIERS"", ""extracted_at"": ""2026-08-03T11:55:45.103910""}"	2026-08-03T11:55:45.103913	2026-08-03T11:55:45.103913	"[""AFFORDANCES_SIGNIFIERS""]"
KW_SIGNIFIER	signifier	Keyword extracted from concept 'Affordances and Signifiers': signifier	"{""source"": ""concept_extraction"", ""source_concept"": ""AFFORDANCES_SIGNIFIERS"", ""extracted_at"": ""2026-08-03T11:55:45.103915""}"	2026-08-03T11:55:45.103917	2026-08-03T11:55:45.103918	"[""AFFORDANCES_SIGNIFIERS""]"
KW_SIGNIFIERS	signifiers	Keyword extracted from concept 'Affordances and Signifiers': signifiers	"{""source"": ""concept_extraction"", ""source_concept"": ""AFFORDANCES_SIGNIFIERS"", ""extracted_at"": ""2026-08-03T11:55:45.103920""}"	2026-08-03T11:55:45.103922	2026-08-03T11:55:45.103923	"[""AFFORDANCES_SIGNIFIERS""]"
KW_DISCOVERABILITY	discoverability	Keyword extracted from concept 'Affordances and Signifiers': discoverability	"{""source"": ""concept_extraction"", ""source_concept"": ""AFFORDANCES_SIGNIFIERS"", ""extracted_at"": ""2026-08-03T11:55:45.103925""}"	2026-08-03T11:55:45.103927	2026-08-03T11:55:45.103928	"[""AFFORDANCES_SIGNIFIERS""]"
KW_AFFORDANCE	affordance	Keyword extracted from concept 'Affordances and Signifiers': affordance	"{""source"": ""concept_extraction"", ""source_concept"": ""AFFORDANCES_SIGNIFIERS"", ""extracted_at"": ""2026-08-03T11:55:45.103930""}"	2026-08-03T11:55:45.103932	2026-08-03T11:55:45.103932	"[""AFFORDANCES_SIGNIFIERS""]"
KW_TIME	time	Keyword extracted from concept 'Feedback and System Response': time	"{""source"": ""concept_extraction"", ""source_concept"": ""FEEDBACK_AND_RESPONSE"", ""extracted_at"": ""2026-08-03T11:55:45.103940""}"	2026-08-03T11:55:45.103942	2026-08-03T11:55:45.103943	"[""FEEDBACK_AND_RESPONSE""]"
KW_NGAY	ngay	Keyword extracted from concept 'Feedback and System Response': ngay	"{""source"": ""concept_extraction"", ""source_concept"": ""FEEDBACK_AND_RESPONSE"", ""extracted_at"": ""2026-08-03T11:55:45.103944""}"	2026-08-03T11:55:45.103946	2026-08-03T11:55:45.103947	"[""FEEDBACK_AND_RESPONSE""]"
KW_FEEDBACK	feedback	Keyword extracted from concept 'Feedback and System Response': feedback	"{""source"": ""concept_extraction"", ""source_concept"": ""FEEDBACK_AND_RESPONSE"", ""extracted_at"": ""2026-08-03T11:55:45.103968""}"	2026-08-03T11:55:45.103970	2026-08-03T11:55:45.103971	"[""FEEDBACK_AND_RESPONSE""]"
KW_RESPONSE	response	Keyword extracted from concept 'Feedback and System Response': response	"{""source"": ""concept_extraction"", ""source_concept"": ""FEEDBACK_AND_RESPONSE"", ""extracted_at"": ""2026-08-03T11:55:45.103973""}"	2026-08-03T11:55:45.103975	2026-08-03T11:55:45.103975	"[""FEEDBACK_AND_RESPONSE""]"
KW_PROFILE	profile	Keyword extracted from concept 'Digital Identity Management': profile	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_IDENTITY"", ""extracted_at"": ""2026-08-03T11:55:45.103983""}"	2026-08-03T11:55:45.103985	2026-08-03T11:55:45.103986	"[""DIGITAL_IDENTITY""]"
KW_IDENTITY	identity	Keyword extracted from concept 'Digital Identity Management': identity	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_IDENTITY"", ""extracted_at"": ""2026-08-03T11:55:45.103988""}"	2026-08-03T11:55:45.103990	2026-08-03T11:55:45.103990	"[""DIGITAL_IDENTITY""]"
KW_REPUTATION	reputation	Keyword extracted from concept 'Digital Identity Management': reputation	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_IDENTITY"", ""extracted_at"": ""2026-08-03T11:55:45.104006""}"	2026-08-03T11:55:45.104010	2026-08-03T11:55:45.104011	"[""DIGITAL_IDENTITY""]"
KW_ONLINE	online	Keyword extracted from concept 'Digital Identity Management': online	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_IDENTITY"", ""extracted_at"": ""2026-08-03T11:55:45.104012""}"	2026-08-03T11:55:45.104015	2026-08-03T11:55:45.104015	"[""DIGITAL_IDENTITY""]"
KW_FACT	fact	Keyword extracted from concept 'Assessing Information Credibility': fact	"{""source"": ""concept_extraction"", ""source_concept"": ""INFORMATION_CREDIBILITY"", ""extracted_at"": ""2026-08-03T11:55:45.104023""}"	2026-08-03T11:55:45.104025	2026-08-03T11:55:45.104026	"[""INFORMATION_CREDIBILITY""]"
KW_ASSESSING	assessing	Keyword extracted from concept 'Assessing Information Credibility': assessing	"{""source"": ""concept_extraction"", ""source_concept"": ""INFORMATION_CREDIBILITY"", ""extracted_at"": ""2026-08-03T11:55:45.104027""}"	2026-08-03T11:55:45.104030	2026-08-03T11:55:45.104030	"[""INFORMATION_CREDIBILITY""]"
KW_CHECKING	checking	Keyword extracted from concept 'Assessing Information Credibility': checking	"{""source"": ""concept_extraction"", ""source_concept"": ""INFORMATION_CREDIBILITY"", ""extracted_at"": ""2026-08-03T11:55:45.104032""}"	2026-08-03T11:55:45.104034	2026-08-03T11:55:45.104035	"[""INFORMATION_CREDIBILITY""]"
KW_CREDIBILITY	credibility	Keyword extracted from concept 'Assessing Information Credibility': credibility	"{""source"": ""concept_extraction"", ""source_concept"": ""INFORMATION_CREDIBILITY"", ""extracted_at"": ""2026-08-03T11:55:45.104037""}"	2026-08-03T11:55:45.104039	2026-08-03T11:55:45.104040	"[""INFORMATION_CREDIBILITY""]"
KW_MISINFORMATION	misinformation	Keyword extracted from concept 'Assessing Information Credibility': misinformation	"{""source"": ""concept_extraction"", ""source_concept"": ""INFORMATION_CREDIBILITY"", ""extracted_at"": ""2026-08-03T11:55:45.104042""}"	2026-08-03T11:55:45.104044	2026-08-03T11:55:45.104045	"[""INFORMATION_CREDIBILITY""]"
KW_PRESENCE	presence	Keyword extracted from concept 'Digital Footprint': presence	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_FOOTPRINT"", ""extracted_at"": ""2026-08-03T11:55:45.104057""}"	2026-08-03T11:55:45.104059	2026-08-03T11:55:45.104060	"[""DIGITAL_FOOTPRINT""]"
KW_PRIVACY	privacy	Keyword extracted from concept 'Digital Footprint': privacy	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_FOOTPRINT"", ""extracted_at"": ""2026-08-03T11:55:45.104061""}"	2026-08-03T11:55:45.104065	2026-08-03T11:55:45.104066	"[""DIGITAL_FOOTPRINT""]"
KW_FOOTPRINT	footprint	Keyword extracted from concept 'Digital Footprint': footprint	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_FOOTPRINT"", ""extracted_at"": ""2026-08-03T11:55:45.104067""}"	2026-08-03T11:55:45.104070	2026-08-03T11:55:45.104071	"[""DIGITAL_FOOTPRINT""]"
KW_CYBERBULLYING	cyberbullying	Keyword extracted from concept 'Cyberbullying and Response': cyberbullying	"{""source"": ""concept_extraction"", ""source_concept"": ""CYBERBULLYING"", ""extracted_at"": ""2026-08-03T11:55:45.104078""}"	2026-08-03T11:55:45.104080	2026-08-03T11:55:45.104081	"[""CYBERBULLYING""]"
KW_HARASSMENT	harassment	Keyword extracted from concept 'Cyberbullying and Response': harassment	"{""source"": ""concept_extraction"", ""source_concept"": ""CYBERBULLYING"", ""extracted_at"": ""2026-08-03T11:55:45.104087""}"	2026-08-03T11:55:45.104090	2026-08-03T11:55:45.104090	"[""CYBERBULLYING""]"
KW_CREATIVE	creative	Keyword extracted from concept 'Copyright & Creative Commons': creative	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T11:55:45.104103""}"	2026-08-03T11:55:45.104105	2026-08-03T11:55:45.104105	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_COPYRIGHT	copyright	Keyword extracted from concept 'Copyright & Creative Commons': copyright	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T11:55:45.104107""}"	2026-08-03T11:55:45.104110	2026-08-03T11:55:45.104111	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_RIGHTS	rights	Keyword extracted from concept 'Copyright & Creative Commons': rights	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T11:55:45.104113""}"	2026-08-03T11:55:45.104115	2026-08-03T11:55:45.104116	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_LICENSES	licenses	Keyword extracted from concept 'Copyright & Creative Commons': licenses	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T11:55:45.104118""}"	2026-08-03T11:55:45.104120	2026-08-03T11:55:45.104121	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_COMMONS	commons	Keyword extracted from concept 'Copyright & Creative Commons': commons	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T11:55:45.104124""}"	2026-08-03T11:55:45.104126	2026-08-03T11:55:45.104127	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_INTELLECTUAL	intellectual	Keyword extracted from concept 'Copyright & Creative Commons': intellectual	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T11:55:45.104129""}"	2026-08-03T11:55:45.104131	2026-08-03T11:55:45.104132	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_PROPERTY	property	Keyword extracted from concept 'Copyright & Creative Commons': property	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T11:55:45.104133""}"	2026-08-03T11:55:45.104136	2026-08-03T11:55:45.104136	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_RESERVED	reserved	Keyword extracted from concept 'Copyright & Creative Commons': reserved	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T11:55:45.104138""}"	2026-08-03T11:55:45.104140	2026-08-03T11:55:45.104141	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_SOME	some	Keyword extracted from concept 'Copyright & Creative Commons': some	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T11:55:45.104143""}"	2026-08-03T11:55:45.104145	2026-08-03T11:55:45.104146	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_INCLUSION	inclusion	Keyword extracted from concept 'The Digital Divide': inclusion	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_DIVIDE"", ""extracted_at"": ""2026-08-03T11:55:45.104148""}"	2026-08-03T11:55:45.104151	2026-08-03T11:55:45.104151	"[""DIGITAL_DIVIDE""]"
KW_EQUITY	equity	Keyword extracted from concept 'The Digital Divide': equity	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_DIVIDE"", ""extracted_at"": ""2026-08-03T11:55:45.104158""}"	2026-08-03T11:55:45.104160	2026-08-03T11:55:45.104161	"[""DIGITAL_DIVIDE""]"
KW_SCREEN	screen	Keyword extracted from concept 'Layer Blending Modes': screen	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_BLEND_MODES"", ""extracted_at"": ""2026-08-03T11:55:45.104182""}"	2026-08-03T11:55:45.104184	2026-08-03T11:55:45.104185	"[""LAYER_BLEND_MODES""]"
KW_OVERLAY	overlay	Keyword extracted from concept 'Layer Blending Modes': overlay	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_BLEND_MODES"", ""extracted_at"": ""2026-08-03T11:55:45.104187""}"	2026-08-03T11:55:45.104189	2026-08-03T11:55:45.104189	"[""LAYER_BLEND_MODES""]"
KW_BLENDING	blending	Keyword extracted from concept 'Layer Blending Modes': blending	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_BLEND_MODES"", ""extracted_at"": ""2026-08-03T11:55:45.104191""}"	2026-08-03T11:55:45.104193	2026-08-03T11:55:45.104194	"[""LAYER_BLEND_MODES""]"
KW_EDITOR	editor	Keyword extracted from concept 'Layer Blending Modes': editor	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_BLEND_MODES"", ""extracted_at"": ""2026-08-03T11:55:45.104201""}"	2026-08-03T11:55:45.104203	2026-08-03T11:55:45.104204	"[""LAYER_BLEND_MODES""]"
KW_MULTIPLY	multiply	Keyword extracted from concept 'Layer Blending Modes': multiply	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_BLEND_MODES"", ""extracted_at"": ""2026-08-03T11:55:45.104205""}"	2026-08-03T11:55:45.104207	2026-08-03T11:55:45.104208	"[""LAYER_BLEND_MODES""]"
KW_RASTER	raster	Keyword extracted from concept 'Layer Blending Modes': raster	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_BLEND_MODES"", ""extracted_at"": ""2026-08-03T11:55:45.104215""}"	2026-08-03T11:55:45.104217	2026-08-03T11:55:45.104217	"[""LAYER_BLEND_MODES""]"
KW_MODES	modes	Keyword extracted from concept 'Layer Blending Modes': modes	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_BLEND_MODES"", ""extracted_at"": ""2026-08-03T11:55:45.104224""}"	2026-08-03T11:55:45.104226	2026-08-03T11:55:45.104227	"[""LAYER_BLEND_MODES""]"
KW_DESTRUCTIVE	destructive	Keyword extracted from concept 'Non-Destructive Adjustment Layers': destructive	"{""source"": ""concept_extraction"", ""source_concept"": ""ADJUSTMENT_LAYERS"", ""extracted_at"": ""2026-08-03T11:55:45.104239""}"	2026-08-03T11:55:45.104241	2026-08-03T11:55:45.104242	"[""ADJUSTMENT_LAYERS""]"
KW_ADJUSTMENT	adjustment	Keyword extracted from concept 'Non-Destructive Adjustment Layers': adjustment	"{""source"": ""concept_extraction"", ""source_concept"": ""ADJUSTMENT_LAYERS"", ""extracted_at"": ""2026-08-03T11:55:45.104272""}"	2026-08-03T11:55:45.104274	2026-08-03T11:55:45.104274	"[""ADJUSTMENT_LAYERS""]"
KW_MASK	mask	Keyword extracted from concept 'Layer Masking': mask	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_MASKING"", ""extracted_at"": ""2026-08-03T11:55:45.104277""}"	2026-08-03T11:55:45.104279	2026-08-03T11:55:45.104280	"[""LAYER_MASKING""]"
KW_THANG	thang	Keyword extracted from concept 'Layer Masking': thang	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_MASKING"", ""extracted_at"": ""2026-08-03T11:55:45.104286""}"	2026-08-03T11:55:45.104289	2026-08-03T11:55:45.104289	"[""LAYER_MASKING""]"
KW_MASKING	masking	Keyword extracted from concept 'Layer Masking': masking	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_MASKING"", ""extracted_at"": ""2026-08-03T11:55:45.104306""}"	2026-08-03T11:55:45.104308	2026-08-03T11:55:45.104309	"[""LAYER_MASKING""]"
KW_LIQUIFY	liquify	Keyword extracted from concept 'Mesh and Liquify Warping': liquify	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_WARPING"", ""extracted_at"": ""2026-08-03T11:55:45.104316""}"	2026-08-03T11:55:45.104318	2026-08-03T11:55:45.104319	"[""IMAGE_WARPING""]"
KW_MANIPULATION	manipulation	Keyword extracted from concept 'Mesh and Liquify Warping': manipulation	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_WARPING"", ""extracted_at"": ""2026-08-03T11:55:45.104321""}"	2026-08-03T11:55:45.104323	2026-08-03T11:55:45.104324	"[""IMAGE_WARPING""]"
KW_WARPING	warping	Keyword extracted from concept 'Mesh and Liquify Warping': warping	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_WARPING"", ""extracted_at"": ""2026-08-03T11:55:45.104326""}"	2026-08-03T11:55:45.104329	2026-08-03T11:55:45.104330	"[""IMAGE_WARPING""]"
KW_IMAGE	image	Keyword extracted from concept 'Mesh and Liquify Warping': image	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_WARPING"", ""extracted_at"": ""2026-08-03T11:55:45.104332""}"	2026-08-03T11:55:45.104334	2026-08-03T11:55:45.104335	"[""IMAGE_WARPING""]"
KW_WARP	warp	Keyword extracted from concept 'Mesh and Liquify Warping': warp	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_WARPING"", ""extracted_at"": ""2026-08-03T11:55:45.104337""}"	2026-08-03T11:55:45.104340	2026-08-03T11:55:45.104341	"[""IMAGE_WARPING""]"
