code	name	description	metadata	created_at	updated_at	concept_codes
KW_HASH	hash	Programming token: hash (related: hash, sha256, md5, digest)	"{""source"": ""reference_glossary"", ""related_terms"": [""hash"", ""sha256"", ""md5"", ""digest"", ""integrity"", ""one_way""], ""extracted_at"": ""2026-08-03T12:28:05.442190""}"	2026-08-03T12:28:05.442193	2026-08-03T12:28:05.442194	"[""RENDERING_PIPELINE"", ""TCP_HANDSHAKE""]"
KW_SIGN	sign	Programming token: sign (related: sign, signature, verify, authenticity)	"{""source"": ""reference_glossary"", ""related_terms"": [""sign"", ""signature"", ""verify"", ""authenticity"", ""non_repudiation"", ""crypto""], ""extracted_at"": ""2026-08-03T12:28:05.442314""}"	2026-08-03T12:28:05.442317	2026-08-03T12:28:05.442318	"[""CREATIONAL_PATTERNS"", ""STRUCTURAL_PATTERNS"", ""BEHAVIORAL_PATTERNS"", ""USER_CENTERED_DESIGN"", ""AFFORDANCES_SIGNIFIERS"", ""LEVEL_LAYOUT"", ""DECENTRALIZED_LEDGER_CONSENSUS"", ""ENGINEERING_DESIGN_CYCLE""]"
KW_VERIFY	verify	Programming token: verify (related: verify, signature, check, validate)	"{""source"": ""reference_glossary"", ""related_terms"": [""verify"", ""signature"", ""check"", ""validate"", ""crypto""], ""extracted_at"": ""2026-08-03T12:28:05.442421""}"	2026-08-03T12:28:05.442425	2026-08-03T12:28:05.442425	"[""DECENTRALIZED_LEDGER_CONSENSUS"", ""FORMAL_PROGRAM_VERIFICATION""]"
KW_CERTIFICATE	certificate	Programming token: certificate (related: certificate, pki, tls, identity)	"{""source"": ""reference_glossary"", ""related_terms"": [""certificate"", ""pki"", ""tls"", ""identity"", ""trust"", ""ca""], ""extracted_at"": ""2026-08-03T12:28:05.442559""}"	2026-08-03T12:28:05.442562	2026-08-03T12:28:05.442563	"[""PUBLIC_KEY_INFRASTRUCTURE"", ""DIGITAL_IDENTITY"", ""IDENTITY_AND_ACCESS_MANAGEMENT"", ""ZERO_TRUST_ARCHITECTURE"", ""CACHE_HIERARCHY"", ""FILE_ALLOCATION"", ""PHYSICAL_MEDIA_CONCEPT"", ""CAP_THEOREM""]"
KW_TLS	tls	Programming token: tls (related: tls, ssl, transport, encryption)	"{""source"": ""reference_glossary"", ""related_terms"": [""tls"", ""ssl"", ""transport"", ""encryption"", ""https"", ""secure""], ""extracted_at"": ""2026-08-03T12:28:05.442687""}"	2026-08-03T12:28:05.442690	2026-08-03T12:28:05.442691	"[""IOT_SECURITY_THREATS"", ""PHISHING_IDENTIFICATION"", ""TWO_FACTOR_AUTH""]"
KW_SSL	ssl	Programming token: ssl (related: ssl, tls, legacy, transport)	"{""source"": ""reference_glossary"", ""related_terms"": [""ssl"", ""tls"", ""legacy"", ""transport"", ""encryption""], ""extracted_at"": ""2026-08-03T12:28:05.442796""}"	2026-08-03T12:28:05.442799	2026-08-03T12:28:05.442799	"[""IOT_SECURITY_THREATS"", ""PHISHING_IDENTIFICATION"", ""TWO_FACTOR_AUTH""]"
KW_AUTH	auth	Programming token: auth (related: auth, authentication, authorization, identity)	"{""source"": ""reference_glossary"", ""related_terms"": [""auth"", ""authentication"", ""authorization"", ""identity"", ""access""], ""extracted_at"": ""2026-08-03T12:28:05.442903""}"	2026-08-03T12:28:05.442907	2026-08-03T12:28:05.442908	"[""PASSWORD_STRENGTH_CONCEPT"", ""TWO_FACTOR_AUTH"", ""IDENTITY_AND_ACCESS_MANAGEMENT"", ""DIGITAL_IDENTITY"", ""DMA_CONCEPT"", ""DIGITAL_DIVIDE"", ""ARRAY_OPERATIONS"", ""ACCESS_MODIFIERS""]"
KW_AUTHZ	authz	Programming token: authz (related: authz, authorization, permission, access_control)	"{""source"": ""reference_glossary"", ""related_terms"": [""authz"", ""authorization"", ""permission"", ""access_control"", ""rbac"", ""abac""], ""extracted_at"": ""2026-08-03T12:28:05.443018""}"	2026-08-03T12:28:05.443021	2026-08-03T12:28:05.443022	"[""IDENTITY_AND_ACCESS_MANAGEMENT""]"
KW_RBAC	rbac	Programming token: rbac (related: rbac, role, access_control, permission)	"{""source"": ""reference_glossary"", ""related_terms"": [""rbac"", ""role"", ""access_control"", ""permission"", ""authorization""], ""extracted_at"": ""2026-08-03T12:28:05.443123""}"	2026-08-03T12:28:05.443125	2026-08-03T12:28:05.443126	"[""IDENTITY_AND_ACCESS_MANAGEMENT"", ""SCRUM_ROLES_EVENTS""]"
KW_ABAC	abac	Programming token: abac (related: abac, attribute, access_control, policy)	"{""source"": ""reference_glossary"", ""related_terms"": [""abac"", ""attribute"", ""access_control"", ""policy"", ""dynamic""], ""extracted_at"": ""2026-08-03T12:28:05.443230""}"	2026-08-03T12:28:05.443233	2026-08-03T12:28:05.443234	"[""DYNAMIC_PROGRAMMING"", ""OBJECT_PROPERTIES"", ""MULTI_AGENT_COOPERATION"", ""PHYSICAL_FLUID_DYNAMICS_SIMULATION"", ""MOLECULAR_DYNAMICS_MODELING"", ""UAV_FLIGHT_DYNAMICS_AND_CONTROL""]"
KW_OAUTH2	oauth2	Programming token: oauth2 (related: oauth2, authorization, delegated, token)	"{""source"": ""reference_glossary"", ""related_terms"": [""oauth2"", ""authorization"", ""delegated"", ""token"", ""flow"", ""grant""], ""extracted_at"": ""2026-08-03T12:28:05.443344""}"	2026-08-03T12:28:05.443347	2026-08-03T12:28:05.443348	"[""IDENTITY_AND_ACCESS_MANAGEMENT"", ""VERSION_CONTROL_WORKFLOW"", ""AGENTIC_WORKFLOW_ORCHESTRATION"", ""GRAPH_BASED_AGENTIC_WORKFLOW""]"
KW_OPENID	openid	Programming token: openid (related: openid, identity, authentication, oauth2)	"{""source"": ""reference_glossary"", ""related_terms"": [""openid"", ""identity"", ""authentication"", ""oauth2"", ""id_token""], ""extracted_at"": ""2026-08-03T12:28:05.443448""}"	2026-08-03T12:28:05.443451	2026-08-03T12:28:05.443452	"[""DIGITAL_IDENTITY"", ""IDENTITY_AND_ACCESS_MANAGEMENT"", ""PASSWORD_STRENGTH_CONCEPT"", ""TWO_FACTOR_AUTH""]"
KW_SAML	saml	Programming token: saml (related: saml, sso, identity, federation)	"{""source"": ""reference_glossary"", ""related_terms"": [""saml"", ""sso"", ""identity"", ""federation"", ""xml"", ""enterprise""], ""extracted_at"": ""2026-08-03T12:28:05.443569""}"	2026-08-03T12:28:05.443571	2026-08-03T12:28:05.443572	"[""DIGITAL_IDENTITY"", ""IDENTITY_AND_ACCESS_MANAGEMENT""]"
KW_CSRF	csrf	Programming token: csrf (related: csrf, cross_site, request_forgery, security)	"{""source"": ""reference_glossary"", ""related_terms"": [""csrf"", ""cross_site"", ""request_forgery"", ""security"", ""token"", ""prevention""], ""extracted_at"": ""2026-08-03T12:28:05.443681""}"	2026-08-03T12:28:05.443684	2026-08-03T12:28:05.443685	"[""IOT_SECURITY_THREATS"", ""PASSWORD_STRENGTH_CONCEPT"", ""TWO_FACTOR_AUTH"", ""THREAT_MODELING_ASSESSMENT""]"
KW_XSS	xss	Programming token: xss (related: xss, cross_site, scripting, injection)	"{""source"": ""reference_glossary"", ""related_terms"": [""xss"", ""cross_site"", ""scripting"", ""injection"", ""security"", ""sanitization""], ""extracted_at"": ""2026-08-03T12:28:05.443802""}"	2026-08-03T12:28:05.443805	2026-08-03T12:28:05.443806	"[""IOT_SECURITY_THREATS"", ""PASSWORD_STRENGTH_CONCEPT"", ""TWO_FACTOR_AUTH"", ""THREAT_MODELING_ASSESSMENT""]"
KW_SQL_INJECTION	sql_injection	Programming token: sql_injection (related: sql_injection, injection, security, parameterized)	"{""source"": ""reference_glossary"", ""related_terms"": [""sql_injection"", ""injection"", ""security"", ""parameterized"", ""prevention""], ""extracted_at"": ""2026-08-03T12:28:05.443902""}"	2026-08-03T12:28:05.443905	2026-08-03T12:28:05.443906	"[""IOT_SECURITY_THREATS"", ""PASSWORD_STRENGTH_CONCEPT"", ""TWO_FACTOR_AUTH"", ""THREAT_MODELING_ASSESSMENT"", ""PARAMETERIZED_QUANTUM_CIRCUITS""]"
KW_BIG_O	big_o	Programming token: big_o (related: big_o, complexity, asymptotic, upper_bound)	"{""source"": ""reference_glossary"", ""related_terms"": [""big_o"", ""complexity"", ""asymptotic"", ""upper_bound"", ""analysis""], ""extracted_at"": ""2026-08-03T12:28:05.444003""}"	2026-08-03T12:28:05.444005	2026-08-03T12:28:05.444006	"[""BIG_O_NOTATION"", ""DATA_EXPLORATION_EDA"", ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS"", ""STATIC_PROGRAM_ANALYSIS""]"
KW_TIME_COMPLEXITY	time_complexity	Programming token: time_complexity (related: time_complexity, big_o, performance, analysis)	"{""source"": ""reference_glossary"", ""related_terms"": [""time_complexity"", ""big_o"", ""performance"", ""analysis"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.444106""}"	2026-08-03T12:28:05.444109	2026-08-03T12:28:05.444110	"[""DATA_EXPLORATION_EDA"", ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS"", ""STATIC_PROGRAM_ANALYSIS"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""GREEDY_ALGORITHMS""]"
KW_SPACE_COMPLEXITY	space_complexity	Programming token: space_complexity (related: space_complexity, big_o, memory, analysis)	"{""source"": ""reference_glossary"", ""related_terms"": [""space_complexity"", ""big_o"", ""memory"", ""analysis"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.444215""}"	2026-08-03T12:28:05.444218	2026-08-03T12:28:05.444219	"[""MEMORY_TYPES"", ""DMA_CONCEPT"", ""VIRTUAL_MEMORY"", ""AGENT_MEMORY_SYSTEMS"", ""COMPUTE_IN_MEMORY_ACCELERATION"", ""DATA_EXPLORATION_EDA"", ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS""]"
KW_SORT	sort	Programming token: sort (related: sort, ordering, comparison, n_log_n)	"{""source"": ""reference_glossary"", ""related_terms"": [""sort"", ""ordering"", ""comparison"", ""n_log_n"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.444324""}"	2026-08-03T12:28:05.444326	2026-08-03T12:28:05.444327	"[""BUBBLE_INSERTION_SORT"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""GREEDY_ALGORITHMS"", ""ROBOTIC_PATH_PLANNING"", ""UNPLUGGED_ALGORITHM_MIMICRY"", ""ETHICAL_AI_AND_BIAS_AWARENESS""]"
KW_SEARCH	search	Programming token: search (related: search, find, lookup, binary)	"{""source"": ""reference_glossary"", ""related_terms"": [""search"", ""find"", ""lookup"", ""binary"", ""linear"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.444440""}"	2026-08-03T12:28:05.444443	2026-08-03T12:28:05.444444	"[""LINEAR_BINARY_SEARCH"", ""LIST_OPERATIONS"", ""VECTOR_EMBEDDING_SEARCH"", ""HYBRID_VECTOR_SPARSE_SEARCH"", ""DNS_LOOKUP"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY""]"
KW_RECURSION	recursion	Programming token: recursion (related: recursion, recursive, divide_conquer, base_case)	"{""source"": ""reference_glossary"", ""related_terms"": [""recursion"", ""recursive"", ""divide_conquer"", ""base_case"", ""stack""], ""extracted_at"": ""2026-08-03T12:28:05.444542""}"	2026-08-03T12:28:05.444544	2026-08-03T12:28:05.444545	"[""DIVIDE_CONQUER"", ""STACK_OPERATIONS""]"
KW_MEMOIZATION	memoization	Programming token: memoization (related: memoization, cache, dynamic_programming, top_down)	"{""source"": ""reference_glossary"", ""related_terms"": [""memoization"", ""cache"", ""dynamic_programming"", ""top_down"", ""optimization""], ""extracted_at"": ""2026-08-03T12:28:05.444646""}"	2026-08-03T12:28:05.444649	2026-08-03T12:28:05.444649	"[""DYNAMIC_PROGRAMMING"", ""CACHE_HIERARCHY"", ""GREEDY_ALGORITHMS"", ""SMALL_LANGUAGE_MODEL_OPTIMIZATION"", ""GRADIENT_DESCENT_OPTIMIZATION"", ""SMART_GRID_ENERGY_OPTIMIZATION""]"
KW_DP	dp	Programming token: dp (related: dp, dynamic_programming, optimization, overlapping_subproblems)	"{""source"": ""reference_glossary"", ""related_terms"": [""dp"", ""dynamic_programming"", ""optimization"", ""overlapping_subproblems"", ""tabulation""], ""extracted_at"": ""2026-08-03T12:28:05.444755""}"	2026-08-03T12:28:05.444758	2026-08-03T12:28:05.444758	"[""DYNAMIC_PROGRAMMING"", ""GREEDY_ALGORITHMS"", ""SMALL_LANGUAGE_MODEL_OPTIMIZATION"", ""GRADIENT_DESCENT_OPTIMIZATION"", ""SMART_GRID_ENERGY_OPTIMIZATION""]"
KW_GREEDY	greedy	Programming token: greedy (related: greedy, choice, optimal, local_optimum)	"{""source"": ""reference_glossary"", ""related_terms"": [""greedy"", ""choice"", ""optimal"", ""local_optimum"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.444855""}"	2026-08-03T12:28:05.444858	2026-08-03T12:28:05.444859	"[""GREEDY_ALGORITHMS"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""ROBOTIC_PATH_PLANNING"", ""UNPLUGGED_ALGORITHM_MIMICRY"", ""ETHICAL_AI_AND_BIAS_AWARENESS"", ""ALGORITHMIC_GENERATIVE_ART""]"
KW_BACKTRACKING	backtracking	Programming token: backtracking (related: backtracking, dfs, constraint, search)	"{""source"": ""reference_glossary"", ""related_terms"": [""backtracking"", ""dfs"", ""constraint"", ""search"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.444958""}"	2026-08-03T12:28:05.444960	2026-08-03T12:28:05.444961	"[""LINEAR_BINARY_SEARCH"", ""LIST_OPERATIONS"", ""VECTOR_EMBEDDING_SEARCH"", ""HYBRID_VECTOR_SPARSE_SEARCH"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""GREEDY_ALGORITHMS""]"
KW_BFS	bfs	Programming token: bfs (related: bfs, breadth_first, graph, shortest_path)	"{""source"": ""reference_glossary"", ""related_terms"": [""bfs"", ""breadth_first"", ""graph"", ""shortest_path"", ""queue"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.445075""}"	2026-08-03T12:28:05.445078	2026-08-03T12:28:05.445079	"[""GRAPH_MODELS"", ""GRAPH_BASED_AGENTIC_WORKFLOW"", ""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION"", ""QUEUE_OPERATIONS"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""RENDERING_PIPELINE""]"
KW_DFS	dfs	Programming token: dfs (related: dfs, depth_first, graph, traversal)	"{""source"": ""reference_glossary"", ""related_terms"": [""dfs"", ""depth_first"", ""graph"", ""traversal"", ""stack"", ""recursion"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.445205""}"	2026-08-03T12:28:05.445208	2026-08-03T12:28:05.445209	"[""GRAPH_MODELS"", ""GRAPH_BASED_AGENTIC_WORKFLOW"", ""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION"", ""STACK_OPERATIONS"", ""DIVIDE_CONQUER"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY""]"
KW_DIJKSTRA	dijkstra	Programming token: dijkstra (related: dijkstra, shortest_path, weighted, graph)	"{""source"": ""reference_glossary"", ""related_terms"": [""dijkstra"", ""shortest_path"", ""weighted"", ""graph"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.445305""}"	2026-08-03T12:28:05.445307	2026-08-03T12:28:05.445308	"[""GRAPH_MODELS"", ""GRAPH_BASED_AGENTIC_WORKFLOW"", ""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""RENDERING_PIPELINE"", ""GREEDY_ALGORITHMS""]"
KW_ASTAR	astar	Programming token: astar (related: astar, heuristic, pathfinding, graph)	"{""source"": ""reference_glossary"", ""related_terms"": [""astar"", ""heuristic"", ""pathfinding"", ""graph"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.445407""}"	2026-08-03T12:28:05.445409	2026-08-03T12:28:05.445410	"[""GRAPH_MODELS"", ""GRAPH_BASED_AGENTIC_WORKFLOW"", ""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""RENDERING_PIPELINE"", ""GREEDY_ALGORITHMS""]"
KW_STACK	stack	Programming token: stack (related: stack, lifo, push, pop)	"{""source"": ""reference_glossary"", ""related_terms"": [""stack"", ""lifo"", ""push"", ""pop"", ""call_stack"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.445531""}"	2026-08-03T12:28:05.445534	2026-08-03T12:28:05.445535	"[""STACK_OPERATIONS"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""GREEDY_ALGORITHMS"", ""ROBOTIC_PATH_PLANNING"", ""UNPLUGGED_ALGORITHM_MIMICRY"", ""ETHICAL_AI_AND_BIAS_AWARENESS""]"
KW_QUEUE	queue	Programming token: queue (related: queue, fifo, enqueue, dequeue)	"{""source"": ""reference_glossary"", ""related_terms"": [""queue"", ""fifo"", ""enqueue"", ""dequeue"", ""buffer"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.445649""}"	2026-08-03T12:28:05.445653	2026-08-03T12:28:05.445654	"[""QUEUE_OPERATIONS"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""GREEDY_ALGORITHMS"", ""ROBOTIC_PATH_PLANNING"", ""UNPLUGGED_ALGORITHM_MIMICRY"", ""ETHICAL_AI_AND_BIAS_AWARENESS""]"
KW_HEAP	heap	Programming token: heap (related: heap, priority_queue, min_heap, max_heap)	"{""source"": ""reference_glossary"", ""related_terms"": [""heap"", ""priority_queue"", ""min_heap"", ""max_heap"", ""tree"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.445767""}"	2026-08-03T12:28:05.445770	2026-08-03T12:28:05.445770	"[""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""GREEDY_ALGORITHMS"", ""ROBOTIC_PATH_PLANNING"", ""UNPLUGGED_ALGORITHM_MIMICRY"", ""ETHICAL_AI_AND_BIAS_AWARENESS"", ""ALGORITHMIC_GENERATIVE_ART""]"
KW_TREE	tree	Programming token: tree (related: tree, hierarchical, root, node)	"{""source"": ""reference_glossary"", ""related_terms"": [""tree"", ""hierarchical"", ""root"", ""node"", ""leaf"", ""branch"", ""recursion"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.445926""}"	2026-08-03T12:28:05.445930	2026-08-03T12:28:05.445931	"[""DIVIDE_CONQUER"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""GREEDY_ALGORITHMS"", ""ROBOTIC_PATH_PLANNING"", ""UNPLUGGED_ALGORITHM_MIMICRY"", ""ETHICAL_AI_AND_BIAS_AWARENESS""]"
KW_BINARY_TREE	binary_tree	Programming token: binary_tree (related: binary_tree, tree, left, right)	"{""source"": ""reference_glossary"", ""related_terms"": [""binary_tree"", ""tree"", ""left"", ""right"", ""node"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.446056""}"	2026-08-03T12:28:05.446060	2026-08-03T12:28:05.446061	"[""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""COPYRIGHT_CREATIVE_COMMONS"", ""GREEDY_ALGORITHMS"", ""ROBOTIC_PATH_PLANNING"", ""UNPLUGGED_ALGORITHM_MIMICRY"", ""ETHICAL_AI_AND_BIAS_AWARENESS""]"
KW_BST	bst	Programming token: bst (related: bst, binary_search_tree, ordered, search)	"{""source"": ""reference_glossary"", ""related_terms"": [""bst"", ""binary_search_tree"", ""ordered"", ""search"", ""log_n"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.446179""}"	2026-08-03T12:28:05.446182	2026-08-03T12:28:05.446182	"[""LINEAR_BINARY_SEARCH"", ""LIST_OPERATIONS"", ""VECTOR_EMBEDDING_SEARCH"", ""HYBRID_VECTOR_SPARSE_SEARCH"", ""SCHEDULING_ALGORITHMS"", ""ABSTRACTION_LAYERS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY""]"
KW_AVL	avl	Programming token: avl (related: avl, balanced, bst, rotation)	"{""source"": ""reference_glossary"", ""related_terms"": [""avl"", ""balanced"", ""bst"", ""rotation"", ""height"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.446299""}"	2026-08-03T12:28:05.446301	2026-08-03T12:28:05.446302	"[""2D_3D_TRANSFORMATIONS_MATH"", ""SCHEDULING_ALGORITHMS"", ""ABSTRACTION_LAYERS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""GREEDY_ALGORITHMS"", ""ROBOTIC_PATH_PLANNING"", ""UNPLUGGED_ALGORITHM_MIMICRY""]"
KW_RED_BLACK	red_black	Programming token: red_black (related: red_black, balanced, bst, color)	"{""source"": ""reference_glossary"", ""related_terms"": [""red_black"", ""balanced"", ""bst"", ""color"", ""rotation"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.446413""}"	2026-08-03T12:28:05.446415	2026-08-03T12:28:05.446416	"[""COLOR_THEORY"", ""COLOR_THEORY_AND_PALETTE_DESIGN"", ""2D_3D_TRANSFORMATIONS_MATH"", ""SCHEDULING_ALGORITHMS"", ""ABSTRACTION_LAYERS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""GREEDY_ALGORITHMS""]"
KW_GRAPH	graph	Programming token: graph (related: graph, node, edge, vertex)	"{""source"": ""reference_glossary"", ""related_terms"": [""graph"", ""node"", ""edge"", ""vertex"", ""adjacency"", ""traversal"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.446543""}"	2026-08-03T12:28:05.446550	2026-08-03T12:28:05.446550	"[""GRAPH_MODELS"", ""GRAPH_BASED_AGENTIC_WORKFLOW"", ""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION"", ""POLYGON_MESH"", ""EDGE_MODEL_QUANTIZATION"", ""AIOT_DATA_PIPELINE"", ""COMPUTE_IN_MEMORY_ACCELERATION"", ""SMALL_LANGUAGE_MODEL_OPTIMIZATION""]"
KW_TRIE	trie	Programming token: trie (related: trie, prefix_tree, autocomplete, string)	"{""source"": ""reference_glossary"", ""related_terms"": [""trie"", ""prefix_tree"", ""autocomplete"", ""string"", ""search"", ""algorithm""], ""extracted_at"": ""2026-08-03T12:28:05.446670""}"	2026-08-03T12:28:05.446673	2026-08-03T12:28:05.446674	"[""REFERENCE_TYPE_DECLARATION"", ""LINEAR_BINARY_SEARCH"", ""LIST_OPERATIONS"", ""VECTOR_EMBEDDING_SEARCH"", ""HYBRID_VECTOR_SPARSE_SEARCH"", ""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY""]"
